,WEEK_PRI,YEAR_PRI,1,2,3,4,NONE,TOTAL,OCURENCE_1,OCURENCE_2,OCURENCE_3,OCURENCE_4
978,14,2001,0.0,0.0,0.0,0.0,1210.0,1210.0,0,0,0,0
979,14,2002,0.0,0.0,0.0,0.0,2448.0,2448.0,0,0,0,0
980,14,2003,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
981,14,2004,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
982,14,2005,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
983,14,2006,0.0,0.0,0.0,0.0,127.0,127.0,0,0,0,0
221,14,2007,0.0,0.0,3.0,0.0,226.0,229.0,0,0,1,0
222,14,2008,0.0,3.0,0.0,0.0,3345.0,3348.0,0,1,0,0
223,14,2009,0.0,0.0,0.0,0.0,17.0,17.0,0,0,0,0
224,14,2010,0.0,0.0,0.0,0.0,32.0,32.0,0,0,0,0
225,14,2011,9.0,0.0,0.0,0.0,4610.0,4619.0,1,0,0,0
226,14,2012,0.0,0.0,0.0,19.0,2345.0,2364.0,0,0,0,1
227,14,2013,0.0,0.0,2.0,21.0,2630.0,2653.0,0,0,1,1
228,14,2014,1.0,0.0,0.0,0.0,16.0,17.0,1,0,0,0
229,14,2015,3.0,0.0,0.0,1.0,232.0,236.0,1,0,0,1
230,14,2016,1.0,0.0,0.0,0.0,353.0,354.0,1,0,0,0
231,14,2017,0.0,0.0,0.0,1.0,89.0,90.0,0,0,0,1
232,14,2018,0.0,1.0,0.0,0.0,221.0,222.0,0,1,0,0
233,14,2019,0.0,0.0,0.0,0.0,775.0,775.0,0,0,0,0
234,14,2020,0.0,0.0,0.0,0.0,27.0,27.0,0,0,0,0
235,14,2021,0.0,2.0,0.0,0.0,48.0,50.0,0,1,0,0
236,14,2022,6.0,29.0,0.0,0.0,109.0,144.0,1,1,0,0
237,14,2023,164.0,27.0,0.0,0.0,534.0,725.0,1,1,0,0
984,15,2000,0.0,0.0,0.0,0.0,91.0,91.0,0,0,0,0
985,15,2001,0.0,0.0,0.0,0.0,1143.0,1143.0,0,0,0,0
986,15,2002,0.0,0.0,0.0,0.0,1426.0,1426.0,0,0,0,0
987,15,2003,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
988,15,2004,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
989,15,2005,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
990,15,2006,0.0,0.0,0.0,0.0,93.0,93.0,0,0,0,0
238,15,2007,0.0,1.0,1.0,0.0,273.0,275.0,0,1,1,0
239,15,2008,0.0,0.0,0.0,0.0,2500.0,2500.0,0,0,0,0
240,15,2009,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
241,15,2010,0.0,1.0,0.0,0.0,33.0,34.0,0,1,0,0
242,15,2011,10.0,1.0,0.0,0.0,3825.0,3836.0,1,1,0,0
243,15,2012,0.0,0.0,0.0,12.0,2891.0,2903.0,0,0,0,1
244,15,2013,1.0,0.0,0.0,15.0,2514.0,2530.0,1,0,0,1
245,15,2014,0.0,0.0,0.0,1.0,18.0,19.0,0,0,0,1
246,15,2015,3.0,0.0,0.0,2.0,208.0,213.0,1,0,0,1
247,15,2016,3.0,0.0,0.0,0.0,274.0,277.0,1,0,0,0
248,15,2017,0.0,0.0,0.0,0.0,73.0,73.0,0,0,0,0
249,15,2018,0.0,0.0,0.0,0.0,210.0,210.0,0,0,0,0
250,15,2019,0.0,0.0,0.0,0.0,878.0,878.0,0,0,0,0
251,15,2020,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
252,15,2021,0.0,1.0,0.0,0.0,49.0,50.0,0,1,0,0
253,15,2022,5.0,17.0,0.0,0.0,108.0,130.0,1,1,0,0
254,15,2023,295.0,27.0,0.0,0.0,564.0,886.0,1,1,0,0
991,16,2000,0.0,0.0,0.0,0.0,103.0,103.0,0,0,0,0
992,16,2001,0.0,0.0,0.0,0.0,1601.0,1601.0,0,0,0,0
993,16,2002,0.0,0.0,0.0,0.0,844.0,844.0,0,0,0,0
994,16,2003,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
995,16,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
996,16,2005,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
997,16,2006,0.0,0.0,0.0,0.0,116.0,116.0,0,0,0,0
255,16,2007,0.0,1.0,3.0,0.0,220.0,224.0,0,1,1,0
256,16,2008,0.0,2.0,0.0,0.0,1887.0,1889.0,0,1,0,0
257,16,2009,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
258,16,2010,0.0,0.0,0.0,0.0,47.0,47.0,0,0,0,0
259,16,2011,4.0,1.0,0.0,0.0,4219.0,4224.0,1,1,0,0
260,16,2012,0.0,0.0,0.0,16.0,3645.0,3661.0,0,0,0,1
261,16,2013,0.0,0.0,0.0,5.0,2631.0,2636.0,0,0,0,1
262,16,2014,0.0,0.0,0.0,0.0,22.0,22.0,0,0,0,0
263,16,2015,2.0,0.0,0.0,0.0,321.0,323.0,1,0,0,0
264,16,2016,0.0,0.0,0.0,0.0,210.0,210.0,0,0,0,0
265,16,2017,0.0,0.0,0.0,0.0,70.0,70.0,0,0,0,0
266,16,2018,1.0,0.0,0.0,0.0,189.0,190.0,1,0,0,0
267,16,2019,0.0,0.0,0.0,0.0,917.0,917.0,0,0,0,0
268,16,2020,0.0,0.0,0.0,0.0,22.0,22.0,0,0,0,0
269,16,2021,0.0,3.0,0.0,0.0,24.0,27.0,0,1,0,0
270,16,2022,4.0,20.0,0.0,0.0,130.0,154.0,1,1,0,0
271,16,2023,244.0,30.0,0.0,0.0,476.0,750.0,1,1,0,0
998,17,2000,0.0,0.0,0.0,0.0,155.0,155.0,0,0,0,0
999,17,2001,0.0,0.0,0.0,0.0,2222.0,2222.0,0,0,0,0
1000,17,2002,0.0,0.0,0.0,0.0,483.0,483.0,0,0,0,0
1001,17,2003,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
1002,17,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1003,17,2005,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
1004,17,2006,0.0,0.0,0.0,0.0,90.0,90.0,0,0,0,0
272,17,2007,0.0,0.0,1.0,0.0,174.0,175.0,0,0,1,0
273,17,2008,0.0,2.0,0.0,0.0,1341.0,1343.0,0,1,0,0
274,17,2009,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
275,17,2010,0.0,3.0,0.0,0.0,67.0,70.0,0,1,0,0
276,17,2011,7.0,2.0,0.0,0.0,5574.0,5583.0,1,1,0,0
277,17,2012,0.0,0.0,0.0,13.0,3714.0,3727.0,0,0,0,1
278,17,2013,1.0,0.0,1.0,8.0,1874.0,1884.0,1,0,1,1
279,17,2014,0.0,0.0,0.0,0.0,19.0,19.0,0,0,0,0
280,17,2015,4.0,0.0,0.0,1.0,345.0,350.0,1,0,0,1
281,17,2016,0.0,0.0,0.0,0.0,182.0,182.0,0,0,0,0
282,17,2017,0.0,0.0,0.0,1.0,77.0,78.0,0,0,0,1
283,17,2018,0.0,0.0,0.0,0.0,197.0,197.0,0,0,0,0
284,17,2019,0.0,0.0,0.0,0.0,1067.0,1067.0,0,0,0,0
285,17,2020,0.0,0.0,0.0,0.0,17.0,17.0,0,0,0,0
286,17,2021,0.0,0.0,0.0,0.0,42.0,42.0,0,0,0,0
287,17,2022,8.0,37.0,0.0,0.0,169.0,214.0,1,1,0,0
288,17,2023,212.0,34.0,0.0,0.0,564.0,810.0,1,1,0,0
1005,18,2000,0.0,0.0,0.0,0.0,141.0,141.0,0,0,0,0
1006,18,2001,0.0,0.0,0.0,0.0,2538.0,2538.0,0,0,0,0
1007,18,2002,0.0,0.0,0.0,0.0,356.0,356.0,0,0,0,0
1008,18,2003,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
1009,18,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1010,18,2005,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1011,18,2006,0.0,0.0,0.0,0.0,116.0,116.0,0,0,0,0
289,18,2007,0.0,1.0,0.0,0.0,284.0,285.0,0,1,0,0
290,18,2008,0.0,2.0,0.0,0.0,836.0,838.0,0,1,0,0
291,18,2009,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
292,18,2010,0.0,0.0,0.0,0.0,78.0,78.0,0,0,0,0
293,18,2011,9.0,1.0,0.0,0.0,4598.0,4608.0,1,1,0,0
294,18,2012,0.0,0.0,0.0,8.0,2860.0,2868.0,0,0,0,1
295,18,2013,0.0,0.0,0.0,7.0,865.0,872.0,0,0,0,1
296,18,2014,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
297,18,2015,8.0,0.0,0.0,0.0,284.0,292.0,1,0,0,0
298,18,2016,0.0,0.0,0.0,0.0,154.0,154.0,0,0,0,0
299,18,2017,0.0,0.0,0.0,0.0,71.0,71.0,0,0,0,0
300,18,2018,0.0,0.0,0.0,0.0,225.0,225.0,0,0,0,0
301,18,2019,0.0,0.0,0.0,0.0,1184.0,1184.0,0,0,0,0
302,18,2020,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
303,18,2021,0.0,1.0,0.0,0.0,20.0,21.0,0,1,0,0
304,18,2022,20.0,35.0,0.0,0.0,246.0,301.0,1,1,0,0
305,18,2023,274.0,32.0,0.0,0.0,657.0,963.0,1,1,0,0
1012,19,2000,0.0,0.0,0.0,0.0,168.0,168.0,0,0,0,0
1013,19,2001,0.0,0.0,0.0,0.0,2196.0,2196.0,0,0,0,0
1014,19,2002,0.0,0.0,0.0,0.0,291.0,291.0,0,0,0,0
1015,19,2003,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1016,19,2004,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1017,19,2005,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1018,19,2006,0.0,0.0,0.0,0.0,79.0,79.0,0,0,0,0
306,19,2007,0.0,0.0,1.0,0.0,306.0,307.0,0,0,1,0
307,19,2008,0.0,0.0,0.0,0.0,576.0,576.0,0,0,0,0
308,19,2009,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
309,19,2010,1.0,1.0,0.0,0.0,52.0,54.0,1,1,0,0
310,19,2011,7.0,0.0,0.0,0.0,4196.0,4203.0,1,0,0,0
311,19,2012,0.0,0.0,0.0,11.0,2536.0,2547.0,0,0,0,1
312,19,2013,0.0,0.0,1.0,6.0,506.0,513.0,0,0,1,1
313,19,2014,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
314,19,2015,4.0,0.0,0.0,1.0,304.0,309.0,1,0,0,1
315,19,2016,1.0,0.0,0.0,0.0,118.0,119.0,1,0,0,0
316,19,2017,0.0,0.0,0.0,0.0,70.0,70.0,0,0,0,0
317,19,2018,0.0,0.0,0.0,1.0,235.0,236.0,0,0,0,1
318,19,2019,0.0,0.0,0.0,0.0,1359.0,1359.0,0,0,0,0
319,19,2020,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
320,19,2021,0.0,2.0,0.0,0.0,33.0,35.0,0,1,0,0
321,19,2022,20.0,52.0,0.0,0.0,262.0,334.0,1,1,0,0
322,19,2023,322.0,39.0,0.0,0.0,632.0,993.0,1,1,0,0
1019,20,2000,0.0,0.0,0.0,0.0,176.0,176.0,0,0,0,0
1020,20,2001,0.0,0.0,0.0,0.0,1457.0,1457.0,0,0,0,0
1021,20,2002,0.0,0.0,0.0,0.0,101.0,101.0,0,0,0,0
1022,20,2003,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
1023,20,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1024,20,2005,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1025,20,2006,0.0,0.0,0.0,0.0,56.0,56.0,0,0,0,0
323,20,2007,0.0,0.0,2.0,0.0,227.0,229.0,0,0,1,0
324,20,2008,0.0,2.0,0.0,0.0,337.0,339.0,0,1,0,0
325,20,2009,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
326,20,2010,0.0,0.0,0.0,0.0,67.0,67.0,0,0,0,0
327,20,2011,4.0,0.0,0.0,0.0,3367.0,3371.0,1,0,0,0
328,20,2012,0.0,0.0,0.0,6.0,1851.0,1857.0,0,0,0,1
329,20,2013,0.0,0.0,0.0,4.0,354.0,358.0,0,0,0,1
330,20,2014,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
331,20,2015,2.0,0.0,0.0,0.0,257.0,259.0,1,0,0,0
332,20,2016,0.0,0.0,0.0,0.0,79.0,79.0,0,0,0,0
333,20,2017,0.0,0.0,0.0,0.0,41.0,41.0,0,0,0,0
334,20,2018,0.0,0.0,0.0,0.0,222.0,222.0,0,0,0,0
335,20,2019,0.0,0.0,0.0,0.0,1176.0,1176.0,0,0,0,0
336,20,2020,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
337,20,2021,0.0,3.0,0.0,0.0,46.0,49.0,0,1,0,0
338,20,2022,19.0,16.0,0.0,0.0,212.0,247.0,1,1,0,0
339,20,2023,300.0,17.0,0.0,0.0,572.0,889.0,1,1,0,0
1026,21,2000,0.0,0.0,0.0,0.0,136.0,136.0,0,0,0,0
1027,21,2001,0.0,0.0,0.0,0.0,1178.0,1178.0,0,0,0,0
1028,21,2002,0.0,0.0,0.0,0.0,73.0,73.0,0,0,0,0
1029,21,2003,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1030,21,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1031,21,2005,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1032,21,2006,0.0,0.0,0.0,0.0,57.0,57.0,0,0,0,0
340,21,2007,0.0,0.0,0.0,0.0,217.0,217.0,0,0,0,0
341,21,2008,0.0,0.0,0.0,0.0,205.0,205.0,0,0,0,0
342,21,2009,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
343,21,2010,1.0,0.0,0.0,0.0,54.0,55.0,1,0,0,0
344,21,2011,2.0,0.0,0.0,0.0,2544.0,2546.0,1,0,0,0
345,21,2012,0.0,0.0,0.0,5.0,1592.0,1597.0,0,0,0,1
346,21,2013,0.0,0.0,0.0,1.0,264.0,265.0,0,0,0,1
347,21,2014,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
348,21,2015,2.0,0.0,0.0,3.0,263.0,268.0,1,0,0,1
349,21,2016,0.0,0.0,0.0,0.0,73.0,73.0,0,0,0,0
350,21,2017,0.0,0.0,0.0,0.0,29.0,29.0,0,0,0,0
351,21,2018,0.0,0.0,0.0,0.0,129.0,129.0,0,0,0,0
352,21,2019,0.0,0.0,0.0,0.0,1127.0,1127.0,0,0,0,0
353,21,2020,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
354,21,2021,0.0,1.0,0.0,0.0,35.0,36.0,0,1,0,0
355,21,2022,6.0,12.0,0.0,0.0,242.0,260.0,1,1,0,0
356,21,2023,260.0,27.0,0.0,0.0,456.0,743.0,1,1,0,0
1033,22,2000,0.0,0.0,0.0,0.0,111.0,111.0,0,0,0,0
1034,22,2001,0.0,0.0,0.0,0.0,1223.0,1223.0,0,0,0,0
1035,22,2002,0.0,0.0,0.0,0.0,30.0,30.0,0,0,0,0
1036,22,2003,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
0,22,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1037,22,2005,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1038,22,2006,0.0,0.0,0.0,0.0,47.0,47.0,0,0,0,0
357,22,2007,0.0,0.0,0.0,0.0,152.0,152.0,0,0,0,0
358,22,2008,0.0,3.0,0.0,0.0,163.0,166.0,0,1,0,0
359,22,2009,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
360,22,2010,0.0,0.0,0.0,0.0,39.0,39.0,0,0,0,0
361,22,2011,1.0,0.0,0.0,0.0,2160.0,2161.0,1,0,0,0
362,22,2012,0.0,0.0,0.0,5.0,1079.0,1084.0,0,0,0,1
363,22,2013,0.0,0.0,0.0,5.0,153.0,158.0,0,0,0,1
364,22,2014,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
365,22,2015,4.0,0.0,0.0,2.0,265.0,271.0,1,0,0,1
366,22,2016,0.0,0.0,0.0,0.0,84.0,84.0,0,0,0,0
367,22,2017,0.0,0.0,0.0,0.0,41.0,41.0,0,0,0,0
368,22,2018,0.0,0.0,0.0,0.0,137.0,137.0,0,0,0,0
369,22,2019,0.0,0.0,0.0,0.0,900.0,900.0,0,0,0,0
370,22,2020,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
371,22,2021,0.0,2.0,0.0,0.0,30.0,32.0,0,1,0,0
372,22,2022,18.0,18.0,0.0,0.0,165.0,201.0,1,1,0,0
373,22,2023,213.0,28.0,0.0,0.0,469.0,710.0,1,1,0,0
1039,23,2000,0.0,0.0,0.0,0.0,73.0,73.0,0,0,0,0
1040,23,2001,0.0,0.0,0.0,0.0,1206.0,1206.0,0,0,0,0
1041,23,2002,0.0,0.0,0.0,0.0,37.0,37.0,0,0,0,0
1042,23,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,23,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1043,23,2005,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1044,23,2006,0.0,0.0,0.0,0.0,32.0,32.0,0,0,0,0
374,23,2007,0.0,0.0,0.0,0.0,153.0,153.0,0,0,0,0
375,23,2008,0.0,0.0,0.0,0.0,72.0,72.0,0,0,0,0
376,23,2009,0.0,0.0,0.0,0.0,17.0,17.0,0,0,0,0
377,23,2010,0.0,0.0,0.0,0.0,25.0,25.0,0,0,0,0
378,23,2011,0.0,0.0,0.0,0.0,1321.0,1321.0,0,0,0,0
379,23,2012,2.0,0.0,0.0,2.0,747.0,751.0,1,0,0,1
380,23,2013,0.0,0.0,0.0,2.0,108.0,110.0,0,0,0,1
381,23,2014,0.0,0.0,0.0,0.0,19.0,19.0,0,0,0,0
382,23,2015,0.0,0.0,0.0,0.0,230.0,230.0,0,0,0,0
383,23,2016,0.0,0.0,0.0,0.0,90.0,90.0,0,0,0,0
384,23,2017,0.0,0.0,0.0,0.0,36.0,36.0,0,0,0,0
385,23,2018,0.0,0.0,0.0,0.0,129.0,129.0,0,0,0,0
386,23,2019,0.0,0.0,0.0,0.0,713.0,713.0,0,0,0,0
387,23,2020,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
388,23,2021,0.0,4.0,0.0,0.0,21.0,25.0,0,1,0,0
389,23,2022,5.0,15.0,0.0,0.0,150.0,170.0,1,1,0,0
390,23,2023,157.0,25.0,0.0,0.0,451.0,633.0,1,1,0,0
1045,24,2000,0.0,0.0,0.0,0.0,71.0,71.0,0,0,0,0
1046,24,2001,0.0,0.0,0.0,0.0,815.0,815.0,0,0,0,0
1047,24,2002,0.0,0.0,0.0,0.0,36.0,36.0,0,0,0,0
1048,24,2003,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
1049,24,2004,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1050,24,2005,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1051,24,2006,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
391,24,2007,0.0,1.0,0.0,0.0,190.0,191.0,0,1,0,0
392,24,2008,0.0,1.0,0.0,0.0,78.0,79.0,0,1,0,0
393,24,2009,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
394,24,2010,0.0,0.0,0.0,0.0,53.0,53.0,0,0,0,0
395,24,2011,0.0,0.0,0.0,0.0,986.0,986.0,0,0,0,0
396,24,2012,0.0,0.0,0.0,1.0,530.0,531.0,0,0,0,1
397,24,2013,0.0,0.0,0.0,2.0,105.0,107.0,0,0,0,1
398,24,2014,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
399,24,2015,0.0,0.0,0.0,0.0,225.0,225.0,0,0,0,0
400,24,2016,0.0,0.0,0.0,0.0,46.0,46.0,0,0,0,0
401,24,2017,0.0,0.0,0.0,0.0,24.0,24.0,0,0,0,0
402,24,2018,0.0,0.0,0.0,0.0,125.0,125.0,0,0,0,0
403,24,2019,0.0,0.0,0.0,0.0,543.0,543.0,0,0,0,0
404,24,2020,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
405,24,2021,0.0,4.0,0.0,0.0,22.0,26.0,0,1,0,0
406,24,2022,5.0,6.0,0.0,0.0,88.0,99.0,1,1,0,0
407,24,2023,197.0,16.0,0.0,0.0,451.0,664.0,1,1,0,0
1052,25,2000,0.0,0.0,0.0,0.0,46.0,46.0,0,0,0,0
1053,25,2001,0.0,0.0,0.0,0.0,754.0,754.0,0,0,0,0
1054,25,2002,0.0,0.0,0.0,0.0,25.0,25.0,0,0,0,0
1055,25,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,25,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1056,25,2005,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1057,25,2006,0.0,0.0,0.0,0.0,28.0,28.0,0,0,0,0
408,25,2007,0.0,0.0,0.0,0.0,153.0,153.0,0,0,0,0
409,25,2008,0.0,0.0,0.0,0.0,53.0,53.0,0,0,0,0
410,25,2009,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
411,25,2010,0.0,0.0,0.0,0.0,28.0,28.0,0,0,0,0
412,25,2011,0.0,0.0,0.0,0.0,608.0,608.0,0,0,0,0
413,25,2012,0.0,0.0,0.0,1.0,389.0,390.0,0,0,0,1
414,25,2013,0.0,0.0,0.0,0.0,101.0,101.0,0,0,0,0
415,25,2014,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
416,25,2015,1.0,0.0,0.0,0.0,135.0,136.0,1,0,0,0
417,25,2016,2.0,0.0,0.0,0.0,70.0,72.0,1,0,0,0
418,25,2017,0.0,0.0,0.0,0.0,20.0,20.0,0,0,0,0
419,25,2018,0.0,0.0,0.0,0.0,108.0,108.0,0,0,0,0
420,25,2019,0.0,0.0,0.0,0.0,401.0,401.0,0,0,0,0
421,25,2020,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
422,25,2021,0.0,2.0,0.0,0.0,13.0,15.0,0,1,0,0
423,25,2022,4.0,5.0,0.0,0.0,104.0,113.0,1,1,0,0
424,25,2023,193.0,22.0,0.0,0.0,363.0,578.0,1,1,0,0
1058,26,2000,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
1059,26,2001,0.0,0.0,0.0,0.0,527.0,527.0,0,0,0,0
1060,26,2002,0.0,0.0,0.0,0.0,31.0,31.0,0,0,0,0
1061,26,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1062,26,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1063,26,2005,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1064,26,2006,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
425,26,2007,0.0,1.0,0.0,0.0,117.0,118.0,0,1,0,0
426,26,2008,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
427,26,2009,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
428,26,2010,0.0,0.0,0.0,0.0,35.0,35.0,0,0,0,0
429,26,2011,0.0,0.0,0.0,0.0,495.0,495.0,0,0,0,0
430,26,2012,0.0,0.0,0.0,1.0,236.0,237.0,0,0,0,1
431,26,2013,0.0,0.0,0.0,1.0,78.0,79.0,0,0,0,1
432,26,2014,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
433,26,2015,3.0,0.0,0.0,0.0,125.0,128.0,1,0,0,0
434,26,2016,0.0,0.0,0.0,0.0,95.0,95.0,0,0,0,0
435,26,2017,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
436,26,2018,0.0,0.0,0.0,0.0,127.0,127.0,0,0,0,0
437,26,2019,0.0,0.0,0.0,0.0,359.0,359.0,0,0,0,0
