,WEEK_PRI,YEAR_PRI,1,2,3,4,NONE,TOTAL,OCURENCE_1,OCURENCE_2,OCURENCE_3,OCURENCE_4
438,26,2020,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
439,26,2021,0.0,3.0,0.0,0.0,23.0,26.0,0,1,0,0
440,26,2022,9.0,6.0,0.0,0.0,77.0,92.0,1,1,0,0
441,26,2023,139.0,15.0,0.0,0.0,274.0,428.0,1,1,0,0
1065,27,2000,0.0,0.0,0.0,0.0,30.0,30.0,0,0,0,0
1066,27,2001,0.0,0.0,0.0,0.0,437.0,437.0,0,0,0,0
1067,27,2002,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
1068,27,2003,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1069,27,2004,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1070,27,2005,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
1071,27,2006,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
442,27,2007,0.0,0.0,0.0,0.0,60.0,60.0,0,0,0,0
443,27,2008,0.0,0.0,0.0,0.0,30.0,30.0,0,0,0,0
444,27,2009,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
445,27,2010,1.0,0.0,0.0,0.0,38.0,39.0,1,0,0,0
446,27,2011,1.0,0.0,0.0,0.0,335.0,336.0,1,0,0,0
447,27,2012,0.0,0.0,0.0,0.0,187.0,187.0,0,0,0,0
448,27,2013,0.0,0.0,0.0,0.0,50.0,50.0,0,0,0,0
449,27,2014,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
450,27,2015,1.0,0.0,0.0,0.0,97.0,98.0,1,0,0,0
451,27,2016,0.0,0.0,0.0,0.0,89.0,89.0,0,0,0,0
452,27,2017,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
453,27,2018,0.0,0.0,0.0,0.0,150.0,150.0,0,0,0,0
454,27,2019,0.0,0.0,0.0,0.0,336.0,336.0,0,0,0,0
455,27,2020,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
456,27,2021,1.0,4.0,0.0,0.0,16.0,21.0,1,1,0,0
457,27,2022,6.0,7.0,0.0,0.0,68.0,81.0,1,1,0,0
458,27,2023,108.0,13.0,0.0,0.0,242.0,363.0,1,1,0,0
1072,28,2000,0.0,0.0,0.0,0.0,20.0,20.0,0,0,0,0
1073,28,2001,0.0,0.0,0.0,0.0,274.0,274.0,0,0,0,0
1074,28,2002,0.0,0.0,0.0,0.0,19.0,19.0,0,0,0,0
1075,28,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1076,28,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1077,28,2005,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1078,28,2006,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
459,28,2007,0.0,0.0,0.0,0.0,76.0,76.0,0,0,0,0
460,28,2008,0.0,0.0,0.0,0.0,20.0,20.0,0,0,0,0
461,28,2009,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
462,28,2010,0.0,0.0,0.0,0.0,35.0,35.0,0,0,0,0
463,28,2011,0.0,0.0,0.0,0.0,281.0,281.0,0,0,0,0
464,28,2012,0.0,0.0,0.0,0.0,98.0,98.0,0,0,0,0
465,28,2013,0.0,0.0,0.0,0.0,38.0,38.0,0,0,0,0
466,28,2014,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
467,28,2015,1.0,0.0,0.0,0.0,100.0,101.0,1,0,0,0
468,28,2016,0.0,0.0,0.0,0.0,73.0,73.0,0,0,0,0
469,28,2017,0.0,0.0,0.0,0.0,24.0,24.0,0,0,0,0
470,28,2018,0.0,0.0,0.0,0.0,108.0,108.0,0,0,0,0
471,28,2019,0.0,0.0,0.0,0.0,202.0,202.0,0,0,0,0
472,28,2020,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
473,28,2021,1.0,1.0,0.0,0.0,12.0,14.0,1,1,0,0
474,28,2022,6.0,2.0,0.0,0.0,66.0,74.0,1,1,0,0
475,28,2023,94.0,14.0,0.0,0.0,238.0,346.0,1,1,0,0
1079,29,2000,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
1080,29,2001,0.0,0.0,0.0,0.0,254.0,254.0,0,0,0,0
1081,29,2002,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
1082,29,2003,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
0,29,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1083,29,2005,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
1084,29,2006,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
476,29,2007,0.0,0.0,0.0,0.0,77.0,77.0,0,0,0,0
477,29,2008,0.0,0.0,0.0,0.0,33.0,33.0,0,0,0,0
478,29,2009,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
479,29,2010,0.0,1.0,0.0,0.0,32.0,33.0,0,1,0,0
480,29,2011,0.0,0.0,0.0,0.0,199.0,199.0,0,0,0,0
481,29,2012,0.0,0.0,0.0,0.0,74.0,74.0,0,0,0,0
482,29,2013,0.0,0.0,0.0,0.0,36.0,36.0,0,0,0,0
483,29,2014,0.0,0.0,0.0,1.0,7.0,8.0,0,0,0,1
484,29,2015,2.0,0.0,0.0,0.0,99.0,101.0,1,0,0,0
485,29,2016,0.0,0.0,0.0,1.0,68.0,69.0,0,0,0,1
486,29,2017,0.0,0.0,0.0,0.0,27.0,27.0,0,0,0,0
487,29,2018,0.0,0.0,0.0,0.0,101.0,101.0,0,0,0,0
488,29,2019,0.0,0.0,0.0,0.0,161.0,161.0,0,0,0,0
489,29,2020,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
490,29,2021,0.0,2.0,0.0,0.0,13.0,15.0,0,1,0,0
491,29,2022,8.0,7.0,0.0,0.0,77.0,92.0,1,1,0,0
492,29,2023,76.0,6.0,0.0,0.0,196.0,278.0,1,1,0,0
1085,30,2000,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
1086,30,2001,0.0,0.0,0.0,0.0,148.0,148.0,0,0,0,0
1087,30,2002,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
1088,30,2003,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1089,30,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1090,30,2005,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1091,30,2006,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
493,30,2007,0.0,1.0,0.0,0.0,79.0,80.0,0,1,0,0
494,30,2008,0.0,0.0,0.0,0.0,40.0,40.0,0,0,0,0
495,30,2009,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
496,30,2010,1.0,0.0,0.0,0.0,61.0,62.0,1,0,0,0
497,30,2011,1.0,0.0,0.0,0.0,183.0,184.0,1,0,0,0
498,30,2012,0.0,0.0,0.0,0.0,50.0,50.0,0,0,0,0
499,30,2013,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
500,30,2014,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
501,30,2015,2.0,0.0,0.0,0.0,79.0,81.0,1,0,0,0
502,30,2016,0.0,0.0,0.0,2.0,62.0,64.0,0,0,0,1
503,30,2017,0.0,0.0,0.0,1.0,21.0,22.0,0,0,0,1
504,30,2018,0.0,0.0,0.0,0.0,87.0,87.0,0,0,0,0
505,30,2019,0.0,0.0,0.0,0.0,107.0,107.0,0,0,0,0
506,30,2020,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
507,30,2021,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
508,30,2022,6.0,6.0,0.0,0.0,53.0,65.0,1,1,0,0
509,30,2023,63.0,8.0,0.0,0.0,155.0,226.0,1,1,0,0
1092,31,2000,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1093,31,2001,0.0,0.0,0.0,0.0,114.0,114.0,0,0,0,0
1094,31,2002,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
0,31,2003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1095,31,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1096,31,2005,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1097,31,2006,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
510,31,2007,0.0,0.0,1.0,0.0,60.0,61.0,0,0,1,0
511,31,2008,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
512,31,2009,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
513,31,2010,0.0,0.0,0.0,0.0,49.0,49.0,0,0,0,0
514,31,2011,1.0,0.0,0.0,0.0,126.0,127.0,1,0,0,0
515,31,2012,0.0,0.0,0.0,1.0,83.0,84.0,0,0,0,1
516,31,2013,0.0,0.0,0.0,0.0,20.0,20.0,0,0,0,0
517,31,2014,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
518,31,2015,0.0,0.0,0.0,0.0,59.0,59.0,0,0,0,0
519,31,2016,0.0,0.0,0.0,1.0,46.0,47.0,0,0,0,1
520,31,2017,0.0,0.0,0.0,0.0,28.0,28.0,0,0,0,0
521,31,2018,0.0,0.0,0.0,0.0,54.0,54.0,0,0,0,0
522,31,2019,0.0,0.0,0.0,0.0,116.0,116.0,0,0,0,0
523,31,2020,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
524,31,2021,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
525,31,2022,5.0,5.0,0.0,0.0,40.0,50.0,1,1,0,0
526,31,2023,73.0,7.0,0.0,0.0,169.0,249.0,1,1,0,0
1098,32,2000,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
1099,32,2001,0.0,0.0,0.0,0.0,127.0,127.0,0,0,0,0
1100,32,2002,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
1101,32,2003,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1102,32,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1103,32,2005,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
1104,32,2006,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
527,32,2007,0.0,1.0,0.0,0.0,69.0,70.0,0,1,0,0
528,32,2008,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
529,32,2009,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
530,32,2010,0.0,0.0,0.0,0.0,52.0,52.0,0,0,0,0
531,32,2011,0.0,0.0,0.0,0.0,140.0,140.0,0,0,0,0
532,32,2012,0.0,0.0,0.0,1.0,70.0,71.0,0,0,0,1
533,32,2013,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
534,32,2014,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
535,32,2015,1.0,0.0,0.0,0.0,62.0,63.0,1,0,0,0
536,32,2016,0.0,0.0,0.0,0.0,30.0,30.0,0,0,0,0
537,32,2017,0.0,0.0,0.0,0.0,19.0,19.0,0,0,0,0
538,32,2018,0.0,0.0,0.0,0.0,75.0,75.0,0,0,0,0
539,32,2019,0.0,0.0,0.0,0.0,96.0,96.0,0,0,0,0
540,32,2020,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
541,32,2021,0.0,3.0,0.0,0.0,7.0,10.0,0,1,0,0
542,32,2022,4.0,1.0,0.0,0.0,36.0,41.0,1,1,0,0
543,32,2023,42.0,9.0,0.0,0.0,162.0,213.0,1,1,0,0
1105,33,2000,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
1106,33,2001,0.0,0.0,0.0,0.0,111.0,111.0,0,0,0,0
1107,33,2002,0.0,0.0,0.0,0.0,22.0,22.0,0,0,0,0
1108,33,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1109,33,2004,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1110,33,2005,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1111,33,2006,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
544,33,2007,0.0,1.0,0.0,0.0,46.0,47.0,0,1,0,0
545,33,2008,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
546,33,2009,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
547,33,2010,0.0,0.0,0.0,0.0,34.0,34.0,0,0,0,0
548,33,2011,0.0,0.0,0.0,0.0,143.0,143.0,0,0,0,0
549,33,2012,0.0,0.0,0.0,1.0,75.0,76.0,0,0,0,1
550,33,2013,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
551,33,2014,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
552,33,2015,0.0,0.0,0.0,0.0,38.0,38.0,0,0,0,0
553,33,2016,0.0,0.0,0.0,0.0,41.0,41.0,0,0,0,0
554,33,2017,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
555,33,2018,0.0,0.0,0.0,0.0,50.0,50.0,0,0,0,0
556,33,2019,0.0,0.0,0.0,0.0,89.0,89.0,0,0,0,0
557,33,2020,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
558,33,2021,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
559,33,2022,6.0,0.0,0.0,0.0,32.0,38.0,1,0,0,0
560,33,2023,49.0,8.0,0.0,0.0,131.0,188.0,1,1,0,0
1112,34,2000,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
1113,34,2001,0.0,0.0,0.0,0.0,125.0,125.0,0,0,0,0
1114,34,2002,0.0,0.0,0.0,0.0,17.0,17.0,0,0,0,0
0,34,2003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1115,34,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1116,34,2005,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1117,34,2006,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
561,34,2007,0.0,0.0,0.0,0.0,38.0,38.0,0,0,0,0
562,34,2008,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
563,34,2009,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
564,34,2010,0.0,0.0,0.0,0.0,28.0,28.0,0,0,0,0
565,34,2011,0.0,0.0,0.0,0.0,94.0,94.0,0,0,0,0
566,34,2012,0.0,0.0,0.0,0.0,71.0,71.0,0,0,0,0
567,34,2013,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
568,34,2014,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
569,34,2015,0.0,0.0,0.0,0.0,45.0,45.0,0,0,0,0
570,34,2016,0.0,0.0,0.0,0.0,30.0,30.0,0,0,0,0
571,34,2017,0.0,0.0,0.0,0.0,27.0,27.0,0,0,0,0
572,34,2018,0.0,0.0,0.0,0.0,43.0,43.0,0,0,0,0
573,34,2019,0.0,0.0,0.0,0.0,50.0,50.0,0,0,0,0
574,34,2020,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
575,34,2021,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
576,34,2022,6.0,0.0,0.0,0.0,34.0,40.0,1,0,0,0
577,34,2023,43.0,13.0,0.0,0.0,123.0,179.0,1,1,0,0
1118,35,2000,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
1119,35,2001,0.0,0.0,0.0,0.0,97.0,97.0,0,0,0,0
1120,35,2002,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1121,35,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1122,35,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1123,35,2005,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1124,35,2006,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
578,35,2007,0.0,0.0,0.0,0.0,58.0,58.0,0,0,0,0
579,35,2008,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
580,35,2009,0.0,2.0,0.0,0.0,3.0,5.0,0,1,0,0
581,35,2010,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
582,35,2011,0.0,0.0,0.0,0.0,85.0,85.0,0,0,0,0
583,35,2012,0.0,0.0,0.0,2.0,32.0,34.0,0,0,0,1
584,35,2013,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
585,35,2014,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
586,35,2015,0.0,0.0,0.0,0.0,27.0,27.0,0,0,0,0
587,35,2016,0.0,0.0,0.0,2.0,33.0,35.0,0,0,0,1
588,35,2017,0.0,0.0,0.0,0.0,24.0,24.0,0,0,0,0
589,35,2018,0.0,0.0,0.0,0.0,39.0,39.0,0,0,0,0
590,35,2019,0.0,0.0,0.0,0.0,49.0,49.0,0,0,0,0
591,35,2020,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
592,35,2021,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
593,35,2022,4.0,0.0,0.0,0.0,36.0,40.0,1,0,0,0
594,35,2023,34.0,8.0,0.0,0.0,121.0,163.0,1,1,0,0
1125,36,2000,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1126,36,2001,0.0,0.0,0.0,0.0,78.0,78.0,0,0,0,0
1127,36,2002,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1128,36,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1129,36,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1130,36,2005,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1131,36,2006,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
595,36,2007,0.0,0.0,0.0,0.0,24.0,24.0,0,0,0,0
596,36,2008,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
597,36,2009,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
598,36,2010,0.0,0.0,0.0,0.0,24.0,24.0,0,0,0,0
599,36,2011,0.0,0.0,0.0,0.0,109.0,109.0,0,0,0,0
600,36,2012,0.0,0.0,0.0,0.0,25.0,25.0,0,0,0,0
601,36,2013,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
602,36,2014,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
603,36,2015,0.0,0.0,0.0,0.0,24.0,24.0,0,0,0,0
604,36,2016,0.0,0.0,0.0,0.0,26.0,26.0,0,0,0,0
605,36,2017,0.0,0.0,0.0,0.0,20.0,20.0,0,0,0,0
606,36,2018,0.0,0.0,0.0,0.0,36.0,36.0,0,0,0,0
607,36,2019,0.0,0.0,0.0,0.0,41.0,41.0,0,0,0,0
608,36,2020,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
609,36,2021,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
610,36,2022,2.0,0.0,0.0,0.0,35.0,37.0,1,0,0,0
611,36,2023,13.0,1.0,0.0,0.0,115.0,129.0,1,1,0,0
1132,37,2000,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1133,37,2001,0.0,0.0,0.0,0.0,85.0,85.0,0,0,0,0
1134,37,2002,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
1135,37,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1136,37,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1137,37,2005,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1138,37,2006,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
612,37,2007,0.0,0.0,0.0,0.0,37.0,37.0,0,0,0,0
613,37,2008,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
0,37,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
614,37,2010,0.0,0.0,0.0,0.0,30.0,30.0,0,0,0,0
615,37,2011,1.0,0.0,0.0,0.0,113.0,114.0,1,0,0,0
616,37,2012,0.0,0.0,0.0,0.0,46.0,46.0,0,0,0,0
617,37,2013,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
618,37,2014,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
619,37,2015,0.0,0.0,0.0,0.0,26.0,26.0,0,0,0,0
620,37,2016,0.0,0.0,0.0,0.0,31.0,31.0,0,0,0,0
621,37,2017,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
622,37,2018,0.0,0.0,0.0,0.0,38.0,38.0,0,0,0,0
623,37,2019,0.0,0.0,0.0,0.0,43.0,43.0,0,0,0,0
624,37,2020,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
625,37,2021,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
626,37,2022,0.0,0.0,0.0,0.0,40.0,40.0,0,0,0,0
627,37,2023,41.0,1.0,0.0,0.0,145.0,187.0,1,1,0,0
1139,38,2000,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
1140,38,2001,0.0,0.0,0.0,0.0,51.0,51.0,0,0,0,0
1141,38,2002,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1142,38,2003,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1143,38,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1144,38,2005,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1145,38,2006,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
628,38,2007,0.0,0.0,0.0,0.0,39.0,39.0,0,0,0,0
629,38,2008,0.0,0.0,1.0,0.0,5.0,6.0,0,0,1,0
630,38,2009,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
631,38,2010,0.0,0.0,0.0,0.0,22.0,22.0,0,0,0,0
632,38,2011,0.0,0.0,0.0,0.0,171.0,171.0,0,0,0,0
633,38,2012,0.0,0.0,0.0,0.0,47.0,47.0,0,0,0,0
634,38,2013,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
635,38,2014,0.0,0.0,0.0,1.0,15.0,16.0,0,0,0,1
636,38,2015,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
637,38,2016,0.0,0.0,0.0,1.0,26.0,27.0,0,0,0,1
638,38,2017,0.0,0.0,0.0,0.0,41.0,41.0,0,0,0,0
639,38,2018,0.0,0.0,0.0,0.0,42.0,42.0,0,0,0,0
640,38,2019,0.0,0.0,0.0,0.0,51.0,51.0,0,0,0,0
641,38,2020,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
642,38,2021,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
643,38,2022,4.0,0.0,0.0,0.0,27.0,31.0,1,0,0,0
644,38,2023,28.0,3.0,0.0,0.0,159.0,190.0,1,1,0,0
1146,39,2000,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1147,39,2001,0.0,0.0,0.0,0.0,54.0,54.0,0,0,0,0
1148,39,2002,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
1149,39,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1150,39,2004,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1151,39,2005,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1152,39,2006,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
645,39,2007,0.0,0.0,0.0,0.0,27.0,27.0,0,0,0,0
646,39,2008,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
647,39,2009,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
648,39,2010,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
649,39,2011,0.0,0.0,0.0,0.0,197.0,197.0,0,0,0,0
650,39,2012,0.0,0.0,0.0,0.0,27.0,27.0,0,0,0,0
651,39,2013,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
652,39,2014,0.0,0.0,0.0,1.0,24.0,25.0,0,0,0,1
653,39,2015,1.0,0.0,0.0,0.0,23.0,24.0,1,0,0,0
654,39,2016,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
655,39,2017,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
656,39,2018,0.0,0.0,0.0,0.0,31.0,31.0,0,0,0,0
657,39,2019,0.0,0.0,0.0,0.0,34.0,34.0,0,0,0,0
658,39,2020,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
659,39,2021,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
660,39,2022,2.0,0.0,0.0,0.0,37.0,39.0,1,0,0,0
661,39,2023,32.0,5.0,0.0,0.0,144.0,181.0,1,1,0,0
